review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,classe,texto_limpo,texto_processado
51faef651db762c43eb889527db079d3,8b03a3a298d3b5831724d10b7c35ea95,5,,Relógio lindo bem como esta na foto. Amei ...,2017-11-04 00:00:00,2017-11-05 02:03:37,positiva,relógio lindo bem como esta na foto amei,relógio lindo bem foto amei
5c61c9b2c8e3428d9672e541021eb752,a10d28a5b468b2812345d39efa239454,5,,Produto muito bom. Recomendo ,2017-12-02 00:00:00,2017-12-03 12:51:35,positiva,produto muito bom recomendo,produto bom recomendo
e961e75604266b81f006e11bc4f9e162,f255802c9fa377d64b1699bcf855a608,5,,"fornecedor muito bom ,produto chegou antes da data , recomento ",2018-01-18 00:00:00,2018-01-22 13:00:05,positiva,fornecedor muito bom produto chegou antes da data recomento,fornecedor bom produto chegou antes data recomento
d54895c1adaaf1465b615ead374078f2,1d95cfa17a6ea1b7908c0d284f9ee2c8,2,,Comprei o produto no fim de novembro e o prazo de entrega já passou. ,2017-12-14 00:00:00,2017-12-14 12:25:27,negativa,comprei o produto no fim de novembro e o prazo de entrega já passou,comprei produto fim novembro prazo entrega passou
ab47c26aa90c1758134c77bebe6cdef1,cf82b80e79a66336306b0c6c151f64ef,1,Não recomendo!!!,Ainda não recebi o produto!!!,2018-06-20 00:00:00,2018-06-21 11:00:04,negativa,ainda não recebi o produto,ainda não recebi produto
68527c158a36d2fd93c284664ccc6dcc,8c72f52f7655510c1ec81f3b9019c638,1,,"Pedi voltagem 110v 
enviaram 220v
não recomendo",2016-10-21 00:00:00,2016-10-30 18:43:13,negativa,pedi voltagem 110v enviaram 220v não recomendo,pedi voltagem 110v enviaram 220v não recomendo
15996625ce58ca03e5b9c6c5d29b5346,55ca27587481961b3a085c32da46f015,4,,Gostei muito do atendimento e a entrega muito rápida!!!,2018-01-06 00:00:00,2018-01-09 01:38:00,positiva,gostei muito do atendimento e a entrega muito rápida,gostei atendimento entrega rápida
8480f845994c0daebe295d5842ca6d12,76932968baa3f3ec3eb6a11fe79c020f,5,Chegou antes do previsto,Produto chegou bem embalado e antes da data prevista.,2018-08-19 00:00:00,2018-08-19 23:34:26,positiva,produto chegou bem embalado e antes da data prevista,produto chegou bem embalado antes data prevista
91a7aaa7b9b524c624b052a83c76337e,794c69999774820e22c161f6dc4fef91,2,,"Quando eu fui comprar o produto,me falaram q viria em uma data,após a compra apareceu outra data.ele demorou muito pra sair do pagamento autorizado.a loja lannister de jatai está suja e mal cuidada!!",2017-06-10 00:00:00,2017-06-11 11:50:16,negativa,quando eu fui comprar o produto me falaram q viria em uma data após a compra apareceu outra data ele demorou muito pra sair do pagamento autorizado a loja lannister de jatai está suja e mal cuidada,comprar produto falaram q viria data após compra apareceu outra data demorou pra sair pagamento autorizado loja lannister jatai suja mal cuidada
7427dd5d74aa98d44325eda930abbfbd,2ab274c9a5e207ca4445d7c6ab29e46a,5,Boa,Fude JF jgjguvjjbujch,2018-06-01 00:00:00,2018-06-01 04:12:37,positiva,fude jf jgjguvjjbujch,fude jf jgjguvjjbujch
13ad6bda4fff6a2c7a90bd1b90a40e65,634a0c518ed370679d33e5e25ab3725b,5,Bom,O produto veio co defeito ,2018-06-30 00:00:00,2018-07-01 18:55:14,positiva,o produto veio co defeito,produto veio co defeito
2389923a5e31e36c1184402742965903,9e4fa2c0dfc591cf67a209b057e1907a,1,,"entrega atrasada,produto ainda não veio
",2018-03-21 00:00:00,2018-03-21 16:52:35,negativa,entrega atrasada produto ainda não veio,entrega atrasada produto ainda não veio
36d41ed0e544741fc46787d062871ff0,e14f6f76cb42187a0831a2baf117f608,5,Recomendo,"Prazo de entrega e produto perfeito, recomendo esta parceira do stark.",2018-08-16 00:00:00,2018-08-17 10:26:02,positiva,prazo de entrega e produto perfeito recomendo esta parceira do stark,prazo entrega produto perfeito recomendo parceira stark
4389b67e9bd50b41652066772bfc5c48,be9352379a16b3dbe8ef3a66a85b656f,5,,"muito bom produto entregue antes do esperado, ",2017-12-18 00:00:00,2017-12-19 14:23:33,positiva,muito bom produto entregue antes do esperado,bom produto entregue antes esperado
10a56938fd5f906235493ae7c79393a6,1777f6d0dafb34a24cffac1c7ad5d618,4,,Depois achei mais barato em outro site,2017-11-08 00:00:00,2017-11-13 13:44:05,positiva,depois achei mais barato em outro site,achei barato outro site
0df680ae89c807375989f0f90a5ba5fa,3a7d825f151dea33dcd33aaf24c803cc,4,6,recebi so a bolsa ,2018-06-05 00:00:00,2018-06-06 18:36:08,positiva,recebi so a bolsa,recebi so bolsa
4b5be83c14109c2f5c8cf9f531b63d75,603691890e2bc99b1ae66b9e7ecbe3d4,5,Satisfação,"Lindo produto, gostei e recomendo o prazo de entrega foi ótimo. E ficou lindo em minha cozinha",2018-06-27 00:00:00,2018-06-30 01:59:55,positiva,lindo produto gostei e recomendo o prazo de entrega foi ótimo e ficou lindo em minha cozinha,lindo produto gostei recomendo prazo entrega ótimo ficou lindo cozinha
0b4cb80919034b34fbd561760c479d85,3a4952f6d090b5349392cbc64b971d1f,5,,"o carrinho é lindo, original e super leve.",2017-07-21 00:00:00,2017-07-22 02:00:35,positiva,o carrinho é lindo original e super leve,carrinho lindo original super leve
dfd82dc775cb841eff3dafae560bc6eb,3a0b9e5f9d86c3edbceb2a6a8f637dc0,4,,"Completou um mês que efetuei essa compra, cuja nota fiscal veio incorreta, com o valor bem abaixo do que paguei, prometeram correção e até agora não houve nem sequer um contato da targaryen.",2017-03-12 00:00:00,2017-04-04 20:27:09,positiva,completou um mês que efetuei essa compra cuja nota fiscal veio incorreta com o valor bem abaixo do que paguei prometeram correção e até agora não houve nem sequer um contato da targaryen,completou mês efetuei compra cuja nota fiscal veio incorreta valor bem abaixo paguei prometeram correção agora não nem sequer contato targaryen
ba07eab74526ef8194167ce8a291b278,4db2efafa3ef7a9bb740073addef3f85,5,Ótimo,"Super recomendo, amei...",2018-06-30 00:00:00,2018-07-04 15:04:16,positiva,super recomendo amei,super recomendo amei
f4cb13d53fe07e5cb6f5f5a14902adff,4810ed84accc83eb4ecab078f19a3dff,1,Produto quebrado,"Estou tentando entrar em contato com vcs, mas pelo site não está dando. A vela veio quebrada, com o carvão saindo pra fora. Solicito a troca do mesmo. O produto chegou antes mesmo do prazo. Obrigada",2018-08-04 00:00:00,2018-08-04 20:47:32,negativa,estou tentando entrar em contato com vcs mas pelo site não está dando a vela veio quebrada com o carvão saindo pra fora solicito a troca do mesmo o produto chegou antes mesmo do prazo obrigada,tentando entrar contato vcs site não dando vela veio quebrada carvão saindo pra solicito troca produto chegou antes prazo obrigada
858dbf0ee87944cbce9708cfb0c2b259,489d87d975c0d954b27ca5482aef1e91,5,,Recebi como prometido,2018-03-27 00:00:00,2018-03-27 20:49:16,positiva,recebi como prometido,recebi prometido
c68afdda46cd9f4781cdc920bec2f32d,7d7b903bbd7d3b762ad60115c30185f2,4,,"Produto bom, embora o sabor, nao tive como esvolher , nao gosto de chocolate. Entrega rapida",2017-08-22 00:00:00,2017-08-23 00:33:14,positiva,produto bom embora o sabor nao tive como esvolher nao gosto de chocolate entrega rapida,produto bom embora sabor nao esvolher nao gosto chocolate entrega rapida
dd2b29b991a7bab84297ce2b1f1c040c,46de18c621cff3e0818d8d5fdf66b608,5,,bom,2018-04-12 00:00:00,2018-04-23 06:10:37,positiva,bom,bom
456b3644c943fcac74afc0732f91c85c,33df8843af208f8c4418211eaa6af067,4,bom,"produto está de acordo com o que é vendido, mas a qualidade do material e baixa.",2018-08-01 00:00:00,2018-08-02 20:21:31,positiva,produto está de acordo com o que é vendido mas a qualidade do material e baixa,produto acordo vendido qualidade material baixa
7ae12419c9680e9880899c88fca4e03b,0693609f9dc1b3f7d53a9772e54975f2,5,,"Gostei muito,chegou direitinho , antes do prazo recomendo.",2017-05-07 00:00:00,2017-05-13 02:14:32,positiva,gostei muito chegou direitinho antes do prazo recomendo,gostei chegou direitinho antes prazo recomendo
4c002820060dc16efbac143a452818c3,b2385a6b96543064201c7f066a2b9b56,5,Eu recomendo,Mercadoria ótima e entregue antes do prazo prometido.Parabéns!!!,2018-04-28 00:00:00,2018-05-04 01:28:29,positiva,mercadoria ótima e entregue antes do prazo prometido parabéns,mercadoria ótima entregue antes prazo prometido parabéns
4d93762475df9d01e177844b8ec05f60,7844d511767a3dbe9411602e49a0ac38,5,,"ENTREGA SUPER RÁPIDA, MATERIAL DE ÓTIMA QUALIDADE.",2017-09-12 00:00:00,2017-09-15 03:11:15,positiva,entrega super rápida material de ótima qualidade,entrega super rápida material ótima qualidade
b35f1245dedd86c77497c84e7cd29bd7,3d6298d6f28bd5a6ce39be4faef068c8,5,Lindo!,"Produto maravilhoso, ótimo material. Recomendo.",2018-05-31 00:00:00,2018-06-03 01:46:05,positiva,produto maravilhoso ótimo material recomendo,produto maravilhoso ótimo material recomendo
3bf36c461dcec1448cbdb5f7b334d13a,bcbcdbe98e2e23143fd0f17070768b94,1,,"Entrega foi programada para 12/04/18. Em 19/04/18 ainda não foi entregue. Tentei estabelecer contato direto com a transportadora targaryen, mas não tive retorno até o momento. Reavalio quando receber.",2018-04-14 00:00:00,2018-04-19 19:07:32,negativa,entrega foi programada para 12 04 18 em 19 04 18 ainda não foi entregue tentei estabelecer contato direto com a transportadora targaryen mas não tive retorno até o momento reavalio quando receber,entrega programada 12 04 18 19 04 18 ainda não entregue tentei estabelecer contato direto transportadora targaryen não retorno momento reavalio receber
f7cb73d14594b77b5a38ab5bcbdc5a70,e74ec53d6094ebeeefe46e785d0eb197,5,,OBRIGADO ,2018-02-22 00:00:00,2018-02-22 20:31:09,positiva,obrigado,obrigado
615bbe3195839fcf8852530727db5968,52f8732e6b72c0e21fa23aa1101c88ea,5,ju,Muito bom compra com vocês ,2018-05-11 00:00:00,2018-05-11 22:51:19,positiva,muito bom compra com vocês,bom compra
bed29be70ab9fc4e07b24853a9a2a753,6566c554337e3c6eba49f0dff9103df7,4,,Cor errada ,2018-02-07 00:00:00,2018-02-07 19:16:59,positiva,cor errada,cor errada
dff8ec081e5fb209d1e4cf40c351bef7,fd654135e9d2b7c59f1f301c8b7eea44,5,Tudo ok ,Sucesso a vocês!,2018-04-28 00:00:00,2018-04-29 04:36:52,positiva,sucesso a vocês,sucesso
4090b3f2240c4877ad6ab23b88c16eff,3862ca36e4adb4dc6380e0b7819c752b,4,,muito pratico,2017-10-04 00:00:00,2017-10-06 16:57:16,positiva,muito pratico,pratico
71740e18738a73c7c0d2303d7b3b7fac,4cc95216e51190048472a2baf6fa53ee,5,,Excelente entrega...deveria ser assim em todas as lojjas,2017-10-26 00:00:00,2017-11-10 15:36:17,positiva,excelente entrega deveria ser assim em todas as lojjas,excelente entrega deveria assim todas lojjas
49a760787ee028b7d2ec7b93aad695d7,6a4fd1d9a1dbdf8a12102fafa2abeff6,5,,Chegou antes do prazo continuem assim pois já recomendei dizendo que é confiável,2018-02-24 00:00:00,2018-02-28 01:47:37,positiva,chegou antes do prazo continuem assim pois já recomendei dizendo que é confiável,chegou antes prazo continuem assim pois recomendei dizendo confiável
da7f3f419fb5fa14279bba379ade2096,5b9983c12367a47fae641c25ac8877f4,5,,"Entregue antes do término do prazo, gostei muito!",2018-02-08 00:00:00,2018-02-10 17:13:24,positiva,entregue antes do término do prazo gostei muito,entregue antes término prazo gostei
8768ba18057423d45d8dc909d5993587,2606fd314bc04c4e20265d5c09750f67,5,,Adorei recomendo.,2017-09-08 00:00:00,2017-09-13 23:44:52,positiva,adorei recomendo,adorei recomendo
d1503a05329ef98a5abb0d7e8c9da8a8,498081e5523106ea57b698fb881fb1c8,1,,"essa loja vendeu o produto, mas nao tinha em estoque pra entregar",2017-06-11 00:00:00,2017-06-11 11:57:53,negativa,essa loja vendeu o produto mas nao tinha em estoque pra entregar,loja vendeu produto nao estoque pra entregar
9d51a4b3ca6526f3dbed47ccbff94731,0417c9ab9d789459e660e8d325ce4a6a,5,Perfeito!,"Recebi o produto dentro do praza! Ótimo produto, estou muito satisfeito.",2018-06-28 00:00:00,2018-07-02 11:12:17,positiva,recebi o produto dentro do praza ótimo produto estou muito satisfeito,recebi produto dentro praza ótimo produto satisfeito
53d4783b9db9575e940cf9c2055f2561,c8f63be082f4089d15558376d18c77e7,4,,chegou antes do prazo ,2017-11-29 00:00:00,2017-11-30 13:48:47,positiva,chegou antes do prazo,chegou antes prazo
c3ea26509a2a50d3ecc7a7322ff49f6f,f2c1189d5573ecb3a877c91242289b4f,5,Ótima,"Muito boa caixinha de som, obrigado",2018-07-10 00:00:00,2018-07-11 00:27:36,positiva,muito boa caixinha de som obrigado,boa caixinha som obrigado
8c45bf1977e1d5d25a5e5ab3cfdfbbfe,846c2255d0eedb2043aa0b3dc470f32b,5,,Produto excelente e bastante agilidade na entrega super recomendo Meu Filho amou.,2018-02-21 00:00:00,2018-02-22 00:42:18,positiva,produto excelente e bastante agilidade na entrega super recomendo meu filho amou,produto excelente bastante agilidade entrega super recomendo filho amou
0d4774d7e47f72beb75468f7113e8d3c,5e1ee454abff53066b6f4b3455890977,5,,muito sastifeita,2018-02-28 00:00:00,2018-03-03 11:18:21,positiva,muito sastifeita,sastifeita
1503ebc29924d7996f38ea1703d3ea81,6a8becea75ddeafc9a476d5de46696a1,1,"Recebi, está incompleto ",Recebi apenas uma caixa de lente das três que comprei e paguei. E não recebo retorno para resolver a questão.,2018-08-31 00:00:00,2018-09-01 01:28:27,negativa,recebi apenas uma caixa de lente das três que comprei e paguei e não recebo retorno para resolver a questão,recebi apenas caixa lente três comprei paguei não recebo retorno resolver questão
b6c15541f8bda0834657202bda16226c,4e3cf72d676f793f15859c9ae34be2ad,5,,"Gostei muito, recomendo 😃",2017-09-14 00:00:00,2017-09-15 00:51:54,positiva,gostei muito recomendo,gostei recomendo
7a9790186e1fa10a43c244f2279f8823,213a49cf987d92121b29d44bb96ec066,5,,Parabéns. Entrega rápida e produto excelente,2017-06-24 00:00:00,2017-06-26 22:42:28,positiva,parabéns entrega rápida e produto excelente,parabéns entrega rápida produto excelente
60b3cdfb41f894a73ace7fa1b1321d40,372043f4a6d2ad2b8447ec94aeca78ec,5,,O produto é bom e veio no prazo.,2017-12-24 00:00:00,2017-12-26 15:57:45,positiva,o produto é bom e veio no prazo,produto bom veio prazo
b44b1e5fdcab6f6689cf890a4c725457,4083b3de3f83063296da5c898dddee6a,5,,Muito bom,2017-09-02 00:00:00,2017-09-03 22:00:33,positiva,muito bom,bom
43993c38879cbf2286f3ee351aab75b9,a7db8c5327329206a779bb63dca4a2f2,1,,Nao recebi o produto o carteiro Paulo foi assaltado perto da minha resistência quero uma resposta pois esta constando q eu recebi mas nao recebi vou no procom e processar por danos morais sem resposta,2017-04-14 00:00:00,2017-04-15 02:00:12,negativa,nao recebi o produto o carteiro paulo foi assaltado perto da minha resistência quero uma resposta pois esta constando q eu recebi mas nao recebi vou no procom e processar por danos morais sem resposta,nao recebi produto carteiro paulo assaltado perto resistência quero resposta pois constando q recebi nao recebi vou procom processar danos morais resposta
bd5ea2577ce05ee212c4c44793068a1f,d4ab8a264235be36f72a07621046d082,4,Uma ótima compra ,"O produto chegou antes do prazo e em perfeito estado, estou muito satisfeito com a compra.",2018-06-13 00:00:00,2018-06-13 18:06:39,positiva,o produto chegou antes do prazo e em perfeito estado estou muito satisfeito com a compra,produto chegou antes prazo perfeito estado satisfeito compra
7b1508df3adab409eae8397dddfee71c,1c939324bacd87c65d030c7974e38338,5,,Boa,2018-02-20 00:00:00,2018-02-23 00:15:35,positiva,boa,boa
d18ab701f43915a65616d37a43b1c3f0,290b12fe53ad224d4f2ba8f1eb54a8f1,5,,Resolveram meu problema é meu produto foi entregue em perfeito estado ,2017-06-09 00:00:00,2017-06-14 23:26:07,positiva,resolveram meu problema é meu produto foi entregue em perfeito estado,resolveram problema produto entregue perfeito estado
ff768434e774e5e5d0f7b58ba74a9ff5,4017e89aa0de21cfc97ea96afbb9e1bb,5,Cortina,"Produto igual a da foto. 
Amei o meu pedido. 
Super recomendo..

",2018-05-15 00:00:00,2018-05-15 15:11:48,positiva,produto igual a da foto amei o meu pedido super recomendo,produto igual foto amei pedido super recomendo
1a8e52b2cfdb53024f79439f4f30b53d,829d14a0e060598e3de477687e72a312,5,,Tudo ok. A entrega ocorreu em menos de 48 horas após a compra. Obrigada.,2017-08-03 00:00:00,2017-08-03 19:30:19,positiva,tudo ok a entrega ocorreu em menos de 48 horas após a compra obrigada,tudo ok entrega ocorreu menos 48 horas após compra obrigada
614b4dcb9b3bee9594fbfc6ff11f245b,2f7fe3e1ea91048064ff91175ebe6df8,4,,ótimo recebi no prazo,2018-03-21 00:00:00,2018-03-26 13:36:38,positiva,ótimo recebi no prazo,ótimo recebi prazo
4d3110a4690ab530721b6348faa054ec,c2c23632c81a919fa705b182eb5bf55e,5,Lindo ,"Adorei e lindo 
Recebi ontem dia 29/06 
Ainda não instalei 
Mas de aparecia é muito lindo 
",2018-06-30 00:00:00,2018-06-30 20:35:17,positiva,adorei e lindo recebi ontem dia 29 06 ainda não instalei mas de aparecia é muito lindo,adorei lindo recebi ontem dia 29 06 ainda não instalei aparecia lindo
c11a7a5ff0ce02d79d5207ce5a6966b5,3513fc8efdce4afab5abc80cf24981f0,5,,Recebi tudo certinho e ainda recebi antes do prazo estão de parabéns ,2017-05-12 00:00:00,2017-05-13 02:07:31,positiva,recebi tudo certinho e ainda recebi antes do prazo estão de parabéns,recebi tudo certinho ainda recebi antes prazo parabéns
bc7425b378cd5107f6a9a8026bd35d01,e6bca34c4a814a0f20073eab640e826a,4,,"Muito bonita a peça ,ainda não estalei ",2018-04-16 00:00:00,2018-04-18 20:26:33,positiva,muito bonita a peça ainda não estalei,bonita peça ainda não estalei
0c8ecedb39a92415d79cb0059d90c8f2,96bce1588131f7637bffaa5c25414b33,5,,A entrega foi bem antes do prazo e o produto dentro do esperado,2017-09-23 00:00:00,2017-09-26 11:49:08,positiva,a entrega foi bem antes do prazo e o produto dentro do esperado,entrega bem antes prazo produto dentro esperado
57adbc0049e786c0912cd8918c1c7b54,7a71ea3784516335d7d333ed70db7caf,1,Produto não foi entregue,"Gostaria de saber como vai ficar minha situação, pois o produto não foi entague",2018-04-08 00:00:00,2018-05-05 12:35:06,negativa,gostaria de saber como vai ficar minha situação pois o produto não foi entague,gostaria saber vai ficar situação pois produto não entague
696b70d5a229574b17ad9499b8c86f1f,f1e2b7376f89e974ba81956b133ef935,5,,Nota 1000,2017-12-10 00:00:00,2017-12-12 19:11:21,positiva,nota 1000,nota 1000
6fb2df3ce06af30fc8453ab60faa1823,46f9b074b58a279343837553cf5160e0,5,,entrega muito rápida!!,2017-06-03 00:00:00,2017-06-06 02:51:16,positiva,entrega muito rápida,entrega rápida
d47457479f67bdd526aa714fa08a2b07,1f6d522523ec744025ba19da53169f45,4,,loja mto boa de comprar,2018-01-10 00:00:00,2018-01-10 19:39:55,positiva,loja mto boa de comprar,loja mto boa comprar
be6f3a9d4e09b42eb5c4a43af104f58b,5ce67f8655ea16aca378fdb87e3a8665,1,,"O produto é muito ruim, comprei para minha filha fazer lição e apenas 1 vez de usa com o apoio dos braços em cima do caderno 1 encaixe da mesinha já quebrou fiquei insatisfeita com a péssima qualidade",2018-03-08 00:00:00,2018-03-11 02:51:30,negativa,o produto é muito ruim comprei para minha filha fazer lição e apenas 1 vez de usa com o apoio dos braços em cima do caderno 1 encaixe da mesinha já quebrou fiquei insatisfeita com a péssima qualidade,produto ruim comprei filha fazer lição apenas 1 vez usa apoio braços cima caderno 1 encaixe mesinha quebrou fiquei insatisfeita péssima qualidade
ffcfa167ce4d48d3306067dc14566e42,48b7d84507eb52608a007fde9d641daa,4,Ótima,Muito boa entrega,2018-05-11 00:00:00,2018-05-12 00:07:13,positiva,muito boa entrega,boa entrega
329d1ec4725d5696c5fe05bcdb01e63f,9a1ee1a8feb17ebd8368c1b36e97bac1,4,,"Estou aguardando (2) duas garrafas ainda que não chegaram, mas tem até o dia 20/02 para chegar segundo administrador ",2018-02-09 00:00:00,2018-02-15 12:58:28,positiva,estou aguardando 2 duas garrafas ainda que não chegaram mas tem até o dia 20 02 para chegar segundo administrador,aguardando 2 duas garrafas ainda não chegaram dia 20 02 chegar segundo administrador
fb64d281187bc998c503787238f9a56c,4e78c8e6f00a4ca7409db04227837738,4,,Boa,2017-10-24 00:00:00,2017-10-26 14:42:21,positiva,boa,boa
8ed0207669eff2e6f3811a3d279a98c7,3ed44f394dcafefbeb7377f0450ba269,5,,entrega realizada duas semanas antes do fim do prazo.,2017-05-25 00:00:00,2017-05-25 20:45:37,positiva,entrega realizada duas semanas antes do fim do prazo,entrega realizada duas semanas antes fim prazo
8b19b3b8b45aeb68e5b6b1d437ca08d2,8fda9273c38415c07bd4923de4cd82c8,5,Laço Fácil,O produto chegou em perfeito estado. Eu amei e super recomendo pois também é uma fonte de renda extra. Chegou antes do prazo. Muito satisfeita.,2018-05-03 00:00:00,2018-05-05 13:48:19,positiva,o produto chegou em perfeito estado eu amei e super recomendo pois também é uma fonte de renda extra chegou antes do prazo muito satisfeita,produto chegou perfeito estado amei super recomendo pois fonte renda extra chegou antes prazo satisfeita
7daec6e7336452750359c9515d4f6039,d79d241a5cf403c982409819c8aaaa98,5,,"Chegou bem mais cedo que eu imaginei Vale a pena 

",2017-10-27 00:00:00,2017-10-28 00:22:56,positiva,chegou bem mais cedo que eu imaginei vale a pena,chegou bem cedo imaginei vale pena
6bc38e622f09978551b1b195d29179ef,47a3c04f7387c728c0d69265f9cf04c5,1,,"Produto não entregue, muda constatemente a data da entrega, ",2018-04-19 00:00:00,2018-04-20 19:18:40,negativa,produto não entregue muda constatemente a data da entrega,produto não entregue muda constatemente data entrega
3bb2f90c47e81511fde5c6f7560f2f2e,310183cde7b1feee278a91c33946820c,5,,"As duas vezes q comprei pela stark,fui bem correspondida.continuem assim,os preços sao bons...vale muito a pena.Obrigada.",2017-05-05 00:00:00,2017-05-05 21:36:20,positiva,as duas vezes q comprei pela stark fui bem correspondida continuem assim os preços sao bons vale muito a pena obrigada,duas vezes q comprei stark bem correspondida continuem assim preços sao bons vale pena obrigada
b3adb473bdf654a65dadb24268173425,0b3aeaf1fb363edeaf5062df39515084,5,,Muito bom,2017-04-18 00:00:00,2017-04-19 15:01:48,positiva,muito bom,bom
c54f2b3c305c26c36ea21dabd98e78a6,4d4f0a2b7d8c2a94623536fd009a499b,5,,O produto chegou.,2018-03-13 00:00:00,2018-03-14 11:46:55,positiva,o produto chegou,produto chegou
9c8b932983ad521d600e8983e2821128,3ec6546881c0f5dbc6fc2054c706c3ce,5,Amei ,"Super indico, empresa top...",2018-08-04 00:00:00,2018-08-05 06:26:54,positiva,super indico empresa top,super indico empresa top
764600ca84ac94f5141ce4a4ca871b35,e3c3b6a76ec80dd699ad25f02be1a504,4,Bom,Muito bom,2018-07-11 00:00:00,2018-07-13 20:34:57,positiva,muito bom,bom
aa46a0c2555463941a2c09b02c2dcd92,6525d9ab0bff6133c63e9c0cfa55bfbd,5,,"Recebi o suporte e a grelha certinho, muito bom....",2017-09-16 00:00:00,2017-10-06 14:59:24,positiva,recebi o suporte e a grelha certinho muito bom,recebi suporte grelha certinho bom
5cf8fb8fa1f219ccdc6ac473f48d7a7b,78c13513d30056e98c389d49a5634361,2,Boa mas não o suficiente,Não gostei do prazo de entrega; muito longo. Ficou parado no Correios de Bauru do dia 4/6/18 a 22/6/18. Estressante! Só o postador pode reclamar junto ao Correios. Reclamei ao baratheon e nada fizeram.,2018-06-27 00:00:00,2018-06-28 01:24:47,negativa,não gostei do prazo de entrega muito longo ficou parado no correios de bauru do dia 4 6 18 a 22 6 18 estressante só o postador pode reclamar junto ao correios reclamei ao baratheon e nada fizeram,não gostei prazo entrega longo ficou parado correios bauru dia 4 6 18 22 6 18 estressante postador pode reclamar junto correios reclamei baratheon nada fizeram
f3c51fb5304edff79d96323c40cabe2a,ed6276997e362e1ac151005a739fd684,1,,"precisava urgente do equipamento para uma pesquisa, porém passou do prazo de entrega e nao me dão nenhuma resposta!!!",2018-02-22 00:00:00,2018-02-22 19:56:45,negativa,precisava urgente do equipamento para uma pesquisa porém passou do prazo de entrega e nao me dão nenhuma resposta,precisava urgente equipamento pesquisa porém passou prazo entrega nao dão nenhuma resposta
fc72e62098006b6c29b8dc53a2e0339b,adf094db594ac7282fe50859f69cdb31,5,Muito bom,Recebi o produto corretamente. Entrega rápida. Recomendo!!,2018-06-19 00:00:00,2018-06-19 20:18:35,positiva,recebi o produto corretamente entrega rápida recomendo,recebi produto corretamente entrega rápida recomendo
2d0782d6be6f661c66c4505259c7d283,97c8513f2504aa8ec05534307a703dea,1,,Depois de 16 minutos no telefone ser aguardado para reclamar do meu problema que veio com defeito uma capa de celular que não encaixa direito no aparelho simplesmente atenderam e desligaram.,2017-11-09 00:00:00,2017-11-10 00:34:44,negativa,depois de 16 minutos no telefone ser aguardado para reclamar do meu problema que veio com defeito uma capa de celular que não encaixa direito no aparelho simplesmente atenderam e desligaram,16 minutos telefone aguardado reclamar problema veio defeito capa celular não encaixa direito aparelho simplesmente atenderam desligaram
c266bc584bb471f46f7502501e0c64e7,80ed095971ca276965730f312de98fcf,4,,Ótima qualidade. De acordo com a foto!,2017-11-02 00:00:00,2017-11-04 15:05:29,positiva,ótima qualidade de acordo com a foto,ótima qualidade acordo foto
fc2fef694db6a15268ef8d653a586821,9e13610356ba6774adf5c06c32f8448f,2,,Muito bom!,2017-07-15 00:00:00,2017-07-20 18:58:17,negativa,muito bom,bom
21aa5eb112ed0b3921da424a813b45cd,8814f631c904625a3d275d23f5e3c45f,1,,Comprei mei produto dia 28 e até hoje nao foi entregue ,2018-04-19 00:00:00,2018-04-19 12:36:15,negativa,comprei mei produto dia 28 e até hoje nao foi entregue,comprei mei produto dia 28 hoje nao entregue
d5e9b17535d5826b29ed4473ac875e35,17774450f243f686546b04633a04dbdb,1,,"Fui até os Correios do outro lado da cidade buscar a encomenda, a caixa veio com as especificações corretas do produto mas ele não possui HD de 1.5 tb veio hd de 290 GB. Temos que resolver ",2018-01-19 00:00:00,2018-01-21 12:31:21,negativa,fui até os correios do outro lado da cidade buscar a encomenda a caixa veio com as especificações corretas do produto mas ele não possui hd de 1 5 tb veio hd de 290 gb temos que resolver,correios outro lado cidade buscar encomenda caixa veio especificações corretas produto não possui hd 1 5 tb veio hd 290 gb resolver
2f1f841f83a44e25594b5fcbd63c92c7,79e142ec7dc9b52c689db4d43c06e63b,5,,Adorei,2017-12-21 00:00:00,2017-12-21 22:15:10,positiva,adorei,adorei
60dda18cf699bf3543eada06b80780e8,59a7ff272ffc5a0a705f006f9b2db1b9,1,,Não recebi o produto que comprei. Comprei um gravador espiao Rc609 e não me entregaram o produto certo. Recebi um gravador de voz digital S006 novacom. Gostaria de deixar a minha reclamação. ,2018-04-18 00:00:00,2018-04-18 17:47:16,negativa,não recebi o produto que comprei comprei um gravador espiao rc609 e não me entregaram o produto certo recebi um gravador de voz digital s006 novacom gostaria de deixar a minha reclamação,não recebi produto comprei comprei gravador espiao rc609 não entregaram produto certo recebi gravador voz digital s006 novacom gostaria deixar reclamação
11798b8586f2cc84f4c2f46ce13b0554,afccf88c36161bee5115afcc8fe3cdad,5,,"Vanguarda no trabalho, continuar dessa forma ",2017-04-14 00:00:00,2017-04-15 15:10:18,positiva,vanguarda no trabalho continuar dessa forma,vanguarda trabalho continuar dessa forma
06ca194124abbad77d75180f3603ade1,514988a3e142461049264d74b768b365,5,,tudo bem satisfeito.,2018-08-18 00:00:00,2018-08-21 01:59:34,positiva,tudo bem satisfeito,tudo bem satisfeito
